asof_date,ticker,confidence,entry,hold_days,ret_5d_pct,ret_10d_pct,atr_pct,vol_ratio,notes,hold_ret_pct,ret_3d_pct,ret_5d_fwd_pct,n_sessions_available,ai_gate,ai_decision,ai_total,ai_conviction,ai_model,has_ai,research_status,finalized_pnl_pct,finalized_outcome
2026-08-04,HYFM,100,2.1500000953674316,3,220.89552862868845,216.64212547172377,11.591361686544756,19.895095193301767,breakout + momentum + volume,-25.58139754089544,-25.58139754089544,,4,skipped,WAIT,,,rule_skip,True,finalized,-17.39,stop
2026-08-04,ITGR,100,124.44999694824219,3,25.201202251331445,29.513999054205932,3.450612379018065,10.969112287758284,breakout + momentum + volume,0.6588989272255671,0.6588989272255671,,4,skipped,WAIT,,,rule_skip,True,finalized,1.3,time
2026-08-04,LBRX,96,42.84000015258789,3,23.174242829728932,38.64077890440287,6.794218708520431,2.499068687852824,breakout + momentum + volume,12.044817528088647,12.044817528088647,,4,skipped,WAIT,,,rule_skip,True,finalized,12.46,time
2026-08-04,LIFE,100,22.829999923706055,3,17.197127619055074,23.405404993005696,6.345034368021136,3.593604027208363,breakout + momentum + volume,38.45817221194378,38.45817221194378,,4,skipped,WAIT,,,rule_skip,True,finalized,15.86,target
2026-08-04,LIND,95,33.119998931884766,3,17.90672393012953,19.99999447145331,4.580745851331482,2.4120701001779317,breakout + momentum + volume,2.5060442567093237,2.5060442567093237,,4,pending,—,,,,False,finalized,2.87,time
2026-08-04,MHK,93,132.99000549316406,3,15.033305761661175,23.13889397515192,3.658170078655544,2.2174359763300604,breakout + momentum + volume,2.308438182286932,2.308438182286932,,4,pending,—,,,,False,finalized,-0.43,time
2026-08-04,OCTV,100,19.1299991607666,3,12.595641074029263,19.04168963318611,3.255918040437986,2.9670012018926006,breakout + momentum + volume,2.8750714507984294,2.8750714507984294,,4,skipped,WAIT,,,rule_skip,True,finalized,1.52,time
2026-08-04,OWL,94,11.15999984741211,3,15.289250987368153,19.358282268410655,3.6885570409316735,2.263109376767334,breakout + momentum + volume,6.362007597263672,6.362007597263672,,4,pending,—,,,,False,finalized,2.69,time
2026-08-04,STGW,98,8.699999809265137,3,12.548509544608176,17.40890672627411,4.261084667223327,2.8394827507702582,breakout + momentum + volume,5.402302038308989,5.402302038308989,,4,skipped,WAIT,,,rule_skip,True,finalized,4.83,time
2026-08-06,GENI,95,8.329999923706055,3,13.953488220393485,30.769231920872286,6.062424354948328,2.3979101811400576,breakout + momentum + volume,,,,2,pending,—,,,,False,,,
2026-08-06,SN,93,182.11000061035156,3,14.376334137769176,23.79172038256194,3.5801357300505874,2.1326518291946712,breakout + momentum + volume,,,,2,pending,—,,,,False,,,
2026-08-07,NSIT,92,149.19000244140625,3,16.76450368718252,28.99014155079214,4.199823346202577,2.0479952976816214,breakout + momentum + volume,,,,1,pending,—,,,,False,,,
2026-08-10,GTLB,96,38.970001220703125,3,12.923799235269783,24.584400144660922,5.2650389460175955,2.5442754551104922,breakout + momentum + volume,,,,0,filtered,WAIT,87.37,,gpt-5.4-2026-03-05,True,,,
2026-08-10,PRAA,96,19.790000915527344,3,13.932066547906686,16.548889570352298,4.829277641821615,2.887936699876449,breakout + momentum + volume,,,,0,filtered,WAIT,80.8,,gpt-5.4-2026-03-05,True,,,
