[01/30/26 10:33:54] INFO     signals-bot starting                                                                                                  
                    INFO     run_id=daily_close_scan-20260130T083354Z                                                                              
                    INFO     config=/Users/talshitrit/Workspace/Personal/trading/trading-signals/config.yaml                                       
                    INFO     Universe size: 114 tickers                                                                                            
                    WARNING  Data provider failed for ACHC (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ACHR (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:08] WARNING  Data provider failed for ACHR (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ACIW (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ACIW (yahoo): ['close']                                                                      
[01/30/26 11:02:09] WARNING  Data provider failed for ACLX (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ACLX (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ACMR (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ACMR (yahoo): ['close']                                                                      
[01/30/26 11:02:10] WARNING  Data provider failed for ACRS (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ACRS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ACVA (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:11] WARNING  Data provider failed for ACVA (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AD (stooq): empty dataframe from stooq                                                       
                    WARNING  Data provider failed for AD (yahoo): ['close']                                                                        
[01/30/26 11:02:12] WARNING  Data provider failed for ADEA (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ADEA (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ADMA (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:13] WARNING  Data provider failed for ADMA (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ADNT (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ADNT (yahoo): ['close']                                                                      
[01/30/26 11:02:14] WARNING  Data provider failed for ADPT (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ADPT (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ADTN (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:15] WARNING  Data provider failed for ADTN (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ADUR (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ADUR (yahoo): ['close']                                                                      
[01/30/26 11:02:16] WARNING  Data provider failed for AEHR (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AEHR (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AEO (stooq): empty dataframe from stooq                                                      
[01/30/26 11:02:17] WARNING  Data provider failed for AEO (yahoo): ['close']                                                                       
                    WARNING  Data provider failed for AES (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for AES (yahoo): ['close']                                                                       
[01/30/26 11:02:18] WARNING  Data provider failed for AESI (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AESI (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AEVA (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:19] WARNING  Data provider failed for AEVA (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AFRM (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AFRM (yahoo): ['close']                                                                      
[01/30/26 11:02:20] WARNING  Data provider failed for AG (stooq): empty dataframe from stooq                                                       
                    WARNING  Data provider failed for AG (yahoo): ['close']                                                                        
                    WARNING  Data provider failed for AGI (stooq): empty dataframe from stooq                                                      
[01/30/26 11:02:21] WARNING  Data provider failed for AGI (yahoo): ['close']                                                                       
                    WARNING  Data provider failed for AGIO (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AGIO (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AGRO (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:22] WARNING  Data provider failed for AGRO (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AHCO (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AHCO (yahoo): ['close']                                                                      
[01/30/26 11:02:23] WARNING  Data provider failed for AI (stooq): empty dataframe from stooq                                                       
                    WARNING  Data provider failed for AI (yahoo): ['close']                                                                        
                    WARNING  Data provider failed for AIP (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for AIP (yahoo): ['close']                                                                       
[01/30/26 11:02:24] WARNING  Data provider failed for AIRO (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AIRO (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AIRS (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:25] WARNING  Data provider failed for AIRS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ALGM (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ALGM (yahoo): ['close']                                                                      
[01/30/26 11:02:26] WARNING  Data provider failed for ALH (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for ALH (yahoo): ['close']                                                                       
                    WARNING  Data provider failed for ALHC (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ALHC (yahoo): ['close']                                                                      
[01/30/26 11:02:27] WARNING  Data provider failed for ALK (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for ALK (yahoo): ['close']                                                                       
[01/30/26 11:02:28] WARNING  Data provider failed for ALKS (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ALKS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ALKT (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ALKT (yahoo): ['close']                                                                      
[01/30/26 11:02:29] WARNING  Data provider failed for ALLY (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ALLY (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ALM (stooq): empty dataframe from stooq                                                      
[01/30/26 11:02:30] WARNING  Data provider failed for ALM (yahoo): ['close']                                                                       
                    WARNING  Data provider failed for ALMS (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ALMS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ALMU (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:31] WARNING  Data provider failed for ALMU (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ALNT (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:32] WARNING  Data provider failed for ALNT (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ALT (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for ALT (yahoo): ['close']                                                                       
[01/30/26 11:02:33] WARNING  Data provider failed for ALTS (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ALTS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMAL (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:34] WARNING  Data provider failed for AMAL (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMBA (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AMBA (yahoo): ['close']                                                                      
[01/30/26 11:02:35] WARNING  Data provider failed for AMBQ (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AMBQ (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMKR (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:36] WARNING  Data provider failed for AMKR (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMLX (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AMLX (yahoo): ['close']                                                                      
[01/30/26 11:02:37] WARNING  Data provider failed for AMN (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for AMN (yahoo): ['close']                                                                       
                    WARNING  Data provider failed for AMPH (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:38] WARNING  Data provider failed for AMPH (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMPL (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AMPL (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMPX (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:39] WARNING  Data provider failed for AMPX (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMRC (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AMRC (yahoo): ['close']                                                                      
[01/30/26 11:02:40] WARNING  Data provider failed for AMSC (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AMSC (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMTB (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:41] WARNING  Data provider failed for AMTB (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AMWD (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AMWD (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ANAB (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:42] WARNING  Data provider failed for ANAB (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ANDE (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ANDE (yahoo): ['close']                                                                      
[01/30/26 11:02:43] WARNING  Data provider failed for ANGH (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ANGH (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ANGI (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:44] WARNING  Data provider failed for ANGI (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ANGO (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ANGO (yahoo): ['close']                                                                      
[01/30/26 11:02:45] WARNING  Data provider failed for ANIP (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ANIP (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ANNX (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ANNX (yahoo): ['close']                                                                      
[01/30/26 11:02:46] WARNING  Data provider failed for AORT (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AORT (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AOSL (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:47] WARNING  Data provider failed for AOSL (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for APA (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for APA (yahoo): ['close']                                                                       
[01/30/26 11:02:48] WARNING  Data provider failed for APEI (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for APEI (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for APGE (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for APGE (yahoo): ['close']                                                                      
[01/30/26 11:02:49] WARNING  Data provider failed for APLD (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for APLD (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for APLS (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:50] WARNING  Data provider failed for APLS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for APOG (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for APOG (yahoo): ['close']                                                                      
[01/30/26 11:02:51] WARNING  Data provider failed for APPN (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for APPN (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for APPS (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:52] WARNING  Data provider failed for APPS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for APTV (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for APTV (yahoo): ['close']                                                                      
[01/30/26 11:02:53] WARNING  Data provider failed for AQST (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AQST (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AR (stooq): empty dataframe from stooq                                                       
                    WARNING  Data provider failed for AR (yahoo): ['close']                                                                        
[01/30/26 11:02:54] WARNING  Data provider failed for ARAI (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ARAI (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ARDX (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:55] WARNING  Data provider failed for ARDX (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for AREC (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for AREC (yahoo): ['close']                                                                      
[01/30/26 11:02:56] WARNING  Data provider failed for ARHS (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ARHS (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ARLO (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ARLO (yahoo): ['close']                                                                      
[01/30/26 11:02:57] WARNING  Data provider failed for ARQQ (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ARQQ (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ARQT (stooq): empty dataframe from stooq                                                     
[01/30/26 11:02:58] WARNING  Data provider failed for ARQT (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ARRY (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ARRY (yahoo): ['close']                                                                      
[01/30/26 11:02:59] WARNING  Data provider failed for ARVN (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ARVN (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ARWR (stooq): empty dataframe from stooq                                                     
[01/30/26 11:03:09] WARNING  Data provider failed for ARWR (yahoo): empty dataframe from yfinance                                                  
[01/30/26 11:03:10] WARNING  Data provider failed for ARX (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for ARX (yahoo): ['close']                                                                       
                    WARNING  Data provider failed for AS (stooq): empty dataframe from stooq                                                       
                    WARNING  Data provider failed for AS (yahoo): ['close']                                                                        
[01/30/26 11:03:11] WARNING  Data provider failed for ASAN (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ASAN (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ASGN (stooq): empty dataframe from stooq                                                     
[01/30/26 11:03:12] WARNING  Data provider failed for ASGN (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ASIX (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ASIX (yahoo): ['close']                                                                      
[01/30/26 11:03:13] WARNING  Data provider failed for ASO (stooq): empty dataframe from stooq                                                      
                    WARNING  Data provider failed for ASO (yahoo): ['close']                                                                       
                    WARNING  Data provider failed for ASPI (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ASPI (yahoo): ['close']                                                                      
[01/30/26 11:03:14] WARNING  Data provider failed for ASPN (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ASPN (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ASTE (stooq): empty dataframe from stooq                                                     
[01/30/26 11:03:15] WARNING  Data provider failed for ASTE (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ASTH (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ASTH (yahoo): ['close']                                                                      
[01/30/26 11:03:16] WARNING  Data provider failed for ASTL (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ASTL (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ASYS (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ASYS (yahoo): ['close']                                                                      
[01/30/26 11:03:17] WARNING  Data provider failed for ATAI (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ATAI (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ATEC (stooq): empty dataframe from stooq                                                     
[01/30/26 11:03:18] WARNING  Data provider failed for ATEC (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ATEX (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ATEX (yahoo): ['close']                                                                      
[01/30/26 11:03:19] WARNING  Data provider failed for ATRC (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ATRC (yahoo): ['close']                                                                      
                    WARNING  Data provider failed for ATRO (stooq): empty dataframe from stooq                                                     
                    WARNING  Data provider failed for ATRO (yahoo): ['close']                                                                      
[01/30/26 11:03:20] INFO     Done. Signals generated: 0                                                                                            
[01/30/26 11:09:24] INFO     signals-bot starting                                                                                                  
                    INFO     run_id=daily_close_scan-20260130T090924Z                                                                              
                    INFO     config=/Users/talshitrit/Workspace/Personal/trading/trading-signals/config.yaml                                       
                    INFO     Universe size: 114 tickers                                                                                            
[01/30/26 11:09:25] WARNING  Data provider failed for AA (stooq): empty dataframe from stooq                                                       
[01/30/26 11:09:26] INFO     WAIT AA conf=6 score=0.059 close=$60.64 volRatio=0.89 ret5=-3.96% brkDist=9.42% atr=5.19% :: no breakout, weak        
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AAL (stooq): empty dataframe from stooq                                                      
[01/30/26 11:09:27] INFO     WAIT AAL conf=8 score=0.079 close=$13.51 volRatio=1.18 ret5=-10.05% brkDist=18.12% atr=4.53% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AAMI (stooq): empty dataframe from stooq                                                     
[01/30/26 11:09:28] WARNING  Data provider failed for AAOI (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT AAOI conf=20 score=0.204 close=$39.57 volRatio=1.75 ret5=3.72% brkDist=14.54% atr=9.41% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AAP (stooq): empty dataframe from stooq                                                      
[01/30/26 11:09:29] INFO     WAIT AAP conf=17 score=0.170 close=$48.12 volRatio=0.76 ret5=5.09% brkDist=4.64% atr=4.82% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AAUC (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT AAUC conf=57 score=0.570 close=$32.01 volRatio=1.06 ret5=4.27% brkDist=-0.31% atr=3.22% :: weak momentum, low    
                             volume                                                                                                                
[01/30/26 11:09:30] WARNING  Data provider failed for ABAT (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ABAT conf=6 score=0.060 close=$4.32 volRatio=0.90 ret5=-8.57% brkDist=18.95% atr=12.96% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ABCL (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ABCL conf=3 score=0.032 close=$3.86 volRatio=0.49 ret5=-16.81% brkDist=20.41% atr=8.22% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[01/30/26 11:09:31] WARNING  Data provider failed for ABEO (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ABEO conf=8 score=0.083 close=$5.08 volRatio=1.25 ret5=-5.22% brkDist=10.72% atr=5.17% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ABSI (stooq): empty dataframe from stooq                                                     
[01/30/26 11:09:32] INFO     WAIT ABSI conf=7 score=0.067 close=$3.03 volRatio=1.01 ret5=-4.11% brkDist=27.08% atr=6.35% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ABUS (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ABUS conf=3 score=0.029 close=$4.13 volRatio=0.43 ret5=-0.72% brkDist=18.22% atr=6.17% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[01/30/26 11:09:33] WARNING  Data provider failed for ACAD (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ACAD conf=6 score=0.057 close=$25.70 volRatio=0.85 ret5=-6.58% brkDist=7.59% atr=3.65% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ACHC (stooq): empty dataframe from stooq                                                     
[01/30/26 11:09:34] INFO     WAIT ACHC conf=6 score=0.059 close=$13.05 volRatio=0.88 ret5=-13.86% brkDist=17.35% atr=8.16% :: no breakout, weak    
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ACHR (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ACHR conf=6 score=0.057 close=$7.43 volRatio=0.86 ret5=-17.54% brkDist=20.02% atr=7.84% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ACIW (stooq): empty dataframe from stooq                                                     
[01/30/26 11:09:35] INFO     WAIT ACIW conf=10 score=0.096 close=$43.20 volRatio=1.44 ret5=-1.21% brkDist=11.40% atr=3.12% :: no breakout, weak    
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ACLX (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ACLX conf=3 score=0.034 close=$68.26 volRatio=0.51 ret5=-0.52% brkDist=10.77% atr=5.01% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[01/30/26 11:09:36] WARNING  Data provider failed for ACMR (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ACMR conf=18 score=0.176 close=$54.68 volRatio=0.71 ret5=5.83% brkDist=3.14% atr=6.05% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ACRS (stooq): empty dataframe from stooq                                                     
[01/30/26 11:09:37] INFO     WAIT ACRS conf=2 score=0.016 close=$3.43 volRatio=0.24 ret5=-24.28% brkDist=29.86% atr=13.53% :: no breakout, weak    
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ACVA (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ACVA conf=5 score=0.052 close=$7.88 volRatio=0.77 ret5=-8.58% brkDist=13.12% atr=4.75% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[01/30/26 11:09:38] WARNING  Data provider failed for AD (stooq): empty dataframe from stooq                                                       
                    INFO     WAIT AD conf=3 score=0.031 close=$47.38 volRatio=0.47 ret5=-21.40% brkDist=22.10% atr=6.14% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ADEA (stooq): empty dataframe from stooq                                                     
[01/30/26 11:09:39] INFO     WAIT ADEA conf=8 score=0.079 close=$18.10 volRatio=1.19 ret5=-9.09% brkDist=10.97% atr=3.97% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ADMA (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ADMA conf=5 score=0.046 close=$17.01 volRatio=0.70 ret5=-2.24% brkDist=11.36% atr=4.54% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[01/30/26 11:09:40] WARNING  Data provider failed for ADNT (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ADNT conf=4 score=0.044 close=$21.04 volRatio=0.66 ret5=-3.71% brkDist=11.45% atr=5.00% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ADPT (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ADPT conf=5 score=0.052 close=$18.37 volRatio=0.79 ret5=-3.62% brkDist=5.41% atr=5.70% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[01/30/26 11:09:41] WARNING  Data provider failed for ADTN (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT ADTN conf=9 score=0.089 close=$9.37 volRatio=1.34 ret5=-5.35% brkDist=9.47% atr=4.57% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for ADUR (stooq): empty dataframe from stooq                                                     
[01/30/26 11:09:42] INFO     WAIT ADUR conf=4 score=0.040 close=$14.37 volRatio=0.61 ret5=9.69% brkDist=6.98% atr=8.49% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AEHR (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT AEHR conf=5 score=0.051 close=$26.88 volRatio=0.76 ret5=-13.04% brkDist=15.58% atr=10.74% :: no breakout, weak   
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AEO (stooq): empty dataframe from stooq                                                      
[01/30/26 11:09:43] INFO     WAIT AEO conf=5 score=0.052 close=$23.31 volRatio=0.78 ret5=-7.28% brkDist=18.10% atr=4.96% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AES (stooq): empty dataframe from stooq                                                      
                    INFO     WAIT AES conf=15 score=0.149 close=$15.04 volRatio=1.21 ret5=2.94% brkDist=1.57% atr=3.44% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[01/30/26 11:09:44] WARNING  Data provider failed for AESI (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT AESI conf=12 score=0.120 close=$11.83 volRatio=1.78 ret5=0.08% brkDist=4.56% atr=4.73% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[01/30/26 11:09:45] WARNING  Data provider failed for AEVA (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT AEVA conf=3 score=0.034 close=$13.25 volRatio=0.50 ret5=-27.56% brkDist=41.42% atr=16.40% :: no breakout, weak   
                             momentum, low volume                                                                                                  
                    WARNING  Data provider failed for AFRM (stooq): empty dataframe from stooq                                                     
                    INFO     WAIT AFRM conf=10 score=0.096 close=$62.80 volRatio=1.44 ret5=-13.78% brkDist=25.81% atr=6.51% :: no breakout, weak   
                             momentum, low volume                                                                                                  
[01/30/26 11:09:46] WARNING  Data provider failed for AG (stooq): empty dataframe from stooq                                                       
                    INFO     WAIT AG conf=19 score=0.188 close=$25.17 volRatio=1.44 ret5=3.92% brkDist=9.78% atr=6.95% :: no breakout, weak        
                             momentum, low volume                                                                                                  
