[02/04/26 07:40:19] INFO     signals-bot starting                                                                                                  
                    INFO     run_id=daily_close_scan-20260204T054019Z                                                                              
                    INFO     config=/Users/talshitrit/Workspace/Personal/trading/trading-signals/config.yaml                                       
                    INFO     Universe size: 114 tickers                                                                                            
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:17] INFO     WAIT ADNT conf=5 score=0.046 close=$21.06          
                             volRatio=0.69 ret5=-5.26% brkDist=11.36% atr=5.19% 
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ADPT conf=7 score=0.071 close=$18.50          
                             volRatio=1.06 ret5=-3.80% brkDist=4.74% atr=5.13%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:18] INFO     WAIT ADTN conf=6 score=0.063 close=$9.50           
                             volRatio=0.95 ret5=-0.84% brkDist=8.21% atr=4.45%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ADUR conf=6 score=0.061 close=$12.09          
                             volRatio=0.92 ret5=-15.81% brkDist=21.73%          
                             atr=11.18% :: no breakout, weak momentum, low      
                             volume                                             
[02/04/26 15:10:19] INFO     WAIT AEHR conf=5 score=0.048 close=$27.19          
                             volRatio=0.73 ret5=-2.02% brkDist=14.60% atr=10.01%
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:20] INFO     WAIT AEO conf=5 score=0.052 close=$24.02           
                             volRatio=0.77 ret5=2.47% brkDist=15.60% atr=3.95%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:21] INFO     WAIT AES conf=74 score=0.744 close=$16.09          
                             volRatio=2.41 ret5=7.84% brkDist=-4.82% atr=3.74%  
                             :: weak momentum, low volume                       
                    INFO     WAIT AESI conf=15 score=0.146 close=$12.03         
                             volRatio=0.92 ret5=3.62% brkDist=3.14% atr=4.96% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:22] INFO     WAIT AEVA conf=2 score=0.022 close=$13.08          
                             volRatio=0.33 ret5=-8.85% brkDist=42.18% atr=14.07%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AFRM conf=10 score=0.101 close=$61.66         
                             volRatio=1.51 ret5=-10.36% brkDist=27.16% atr=6.06%
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:23] INFO     WAIT AG conf=7 score=0.068 close=$22.04            
                             volRatio=1.02 ret5=-14.31% brkDist=20.99% atr=9.13%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AGI conf=10 score=0.101 close=$38.29          
                             volRatio=1.52 ret5=-12.26% brkDist=15.25% atr=6.74%
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:24] INFO     WAIT AGIO conf=6 score=0.057 close=$27.93          
                             volRatio=0.86 ret5=-2.58% brkDist=6.68% atr=4.38%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:25] INFO     WAIT AGRO conf=5 score=0.050 close=$8.73           
                             volRatio=0.74 ret5=-4.49% brkDist=5.47% atr=3.38%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AHCO conf=6 score=0.056 close=$9.96           
                             volRatio=0.85 ret5=-0.99% brkDist=8.79% atr=3.82%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:26] INFO     WAIT AI conf=9 score=0.087 close=$10.75            
                             volRatio=1.30 ret5=-14.68% brkDist=25.76% atr=6.74%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AIP conf=6 score=0.060 close=$14.52           
                             volRatio=0.91 ret5=-9.31% brkDist=20.44% atr=7.00% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:27] INFO     WAIT AIRO conf=4 score=0.039 close=$10.19          
                             volRatio=0.58 ret5=-12.91% brkDist=26.16% atr=9.20%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ALGM conf=37 score=0.369 close=$38.89         
                             volRatio=1.34 ret5=19.08% brkDist=2.51% atr=5.24%  
                             :: no breakout, low volume                         
[02/04/26 15:10:28] INFO     WAIT ALH conf=49 score=0.490 close=$22.72          
                             volRatio=0.48 ret5=3.93% brkDist=-0.18% atr=3.48%  
                             :: weak momentum, low volume                       
                    INFO     WAIT ALHC conf=4 score=0.044 close=$22.89          
                             volRatio=0.51 ret5=9.21% brkDist=4.11% atr=4.96% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:29] INFO     WAIT ALK conf=63 score=0.630 close=$55.14          
                             volRatio=1.20 ret5=6.45% brkDist=-2.59% atr=4.55%  
                             :: weak momentum, low volume                       
[02/04/26 15:10:30] INFO     WAIT ALKS conf=11 score=0.110 close=$34.47         
                             volRatio=0.65 ret5=2.83% brkDist=2.34% atr=3.69% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:31] INFO     WAIT ALKT conf=14 score=0.141 close=$17.52         
                             volRatio=2.11 ret5=-16.94% brkDist=28.37% atr=7.44%
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:32] INFO     WAIT ALLY conf=6 score=0.059 close=$42.06          
                             volRatio=0.89 ret5=-1.94% brkDist=11.02% atr=3.05% 
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ALM conf=85 score=0.851 close=$13.39          
                             volRatio=1.51 ret5=20.63% brkDist=-3.16% atr=7.83% 
                             :: low volume                                      
[02/04/26 15:10:33] INFO     WAIT ALMS conf=7 score=0.068 close=$27.04          
                             volRatio=0.14 ret5=4.00% brkDist=4.42% atr=7.74% ::
                             no breakout, weak momentum, low volume             
                    INFO     WAIT ALMU conf=4 score=0.036 close=$15.91          
                             volRatio=0.54 ret5=-5.72% brkDist=34.24% atr=10.67%
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:34] INFO     WAIT ALNT conf=14 score=0.140 close=$64.01         
                             volRatio=1.02 ret5=5.23% brkDist=2.14% atr=3.96% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:35] INFO     WAIT ALT conf=5 score=0.054 close=$5.47            
                             volRatio=0.81 ret5=-11.49% brkDist=15.06%          
                             atr=10.14% :: no breakout, weak momentum, low      
                             volume                                             
[02/04/26 15:10:36] INFO     WAIT ALTS conf=5 score=0.046 close=$2.10           
                             volRatio=0.69 ret5=-4.11% brkDist=23.36% atr=14.43%
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:37] INFO     WAIT AMAL conf=44 score=0.445 close=$40.36         
                             volRatio=0.87 ret5=5.79% brkDist=0.30% atr=3.43% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:38] INFO     WAIT AMBA conf=6 score=0.057 close=$60.23          
                             volRatio=0.86 ret5=-9.22% brkDist=25.96% atr=5.27% 
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AMBQ conf=7 score=0.074 close=$30.32          
                             volRatio=1.11 ret5=-3.35% brkDist=18.95% atr=8.04% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:39] INFO     WAIT AMKR conf=7 score=0.075 close=$46.24          
                             volRatio=1.12 ret5=-8.87% brkDist=16.19% atr=7.36% 
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AMLX conf=5 score=0.050 close=$14.49          
                             volRatio=0.75 ret5=-6.33% brkDist=17.15% atr=8.28% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:40] INFO     WAIT AMN conf=6 score=0.063 close=$20.54           
                             volRatio=0.95 ret5=-1.63% brkDist=9.71% atr=7.28%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AMPH conf=24 score=0.240 close=$28.24         
                             volRatio=1.54 ret5=7.58% brkDist=4.34% atr=3.59% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:41] INFO     WAIT AMPL conf=12 score=0.117 close=$8.22          
                             volRatio=1.76 ret5=-18.05% brkDist=31.16% atr=6.78%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AMPX conf=86 score=0.863 close=$14.68         
                             volRatio=1.69 ret5=26.77% brkDist=-4.86% atr=8.13% 
                             :: low volume                                      
[02/04/26 15:10:42] INFO     WAIT AMRC conf=5 score=0.048 close=$31.44          
                             volRatio=0.72 ret5=-4.78% brkDist=7.56% atr=5.65%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:43] INFO     WAIT AMSC conf=8 score=0.083 close=$30.00          
                             volRatio=1.25 ret5=-6.75% brkDist=13.04% atr=6.08% 
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AMTB conf=25 score=0.253 close=$22.28         
                             volRatio=1.61 ret5=6.86% brkDist=1.89% atr=3.46% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:44] INFO     WAIT AMWD conf=17 score=0.165 close=$64.32         
                             volRatio=1.01 ret5=9.72% brkDist=0.96% atr=3.68% ::
                             no breakout, weak momentum, low volume             
                    INFO     WAIT ANAB conf=51 score=0.510 close=$51.21         
                             volRatio=0.61 ret5=2.98% brkDist=-0.45% atr=5.59%  
                             :: weak momentum, low volume                       
[02/04/26 15:10:46] INFO     WAIT ANGI conf=7 score=0.074 close=$12.04          
                             volRatio=1.11 ret5=-9.88% brkDist=17.44% atr=4.49% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:47] INFO     WAIT ANGO conf=8 score=0.083 close=$10.64          
                             volRatio=0.61 ret5=3.91% brkDist=20.42% atr=3.83%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ANIP conf=4 score=0.039 close=$79.88          
                             volRatio=0.58 ret5=-0.71% brkDist=8.26% atr=3.43%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:48] INFO     WAIT ANNX conf=4 score=0.039 close=$6.48           
                             volRatio=0.59 ret5=-1.37% brkDist=9.75% atr=6.73%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:49] INFO     WAIT AORT conf=10 score=0.097 close=$41.63         
                             volRatio=1.46 ret5=0.36% brkDist=9.48% atr=3.45% ::
                             no breakout, weak momentum, low volume             
                    INFO     WAIT AOSL conf=14 score=0.140 close=$22.27         
                             volRatio=2.07 ret5=0.09% brkDist=6.22% atr=4.85% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:50] INFO     WAIT APA conf=14 score=0.144 close=$26.46          
                             volRatio=1.31 ret5=2.44% brkDist=3.75% atr=4.11% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:51] INFO     WAIT APEI conf=6 score=0.065 close=$41.59          
                             volRatio=0.97 ret5=-1.52% brkDist=7.33% atr=4.27%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT APGE conf=5 score=0.055 close=$68.89          
                             volRatio=0.82 ret5=-4.82% brkDist=18.53% atr=6.62% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:52] INFO     WAIT APLD conf=4 score=0.044 close=$36.70          
                             volRatio=0.65 ret5=-11.25% brkDist=13.18%          
                             atr=10.43% :: no breakout, weak momentum, low      
                             volume                                             
                    INFO     WAIT APLS conf=21 score=0.205 close=$23.32         
                             volRatio=0.66 ret5=6.92% brkDist=15.07% atr=5.15%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:53] INFO     WAIT APOG conf=9 score=0.091 close=$38.80          
                             volRatio=1.09 ret5=0.81% brkDist=4.32% atr=3.46% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:10:54] INFO     WAIT APPN conf=12 score=0.118 close=$25.85         
                             volRatio=1.77 ret5=-13.52% brkDist=27.61% atr=5.80%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT APPS conf=21 score=0.205 close=$4.94          
                             volRatio=3.08 ret5=-9.36% brkDist=13.79% atr=7.79% 
                             :: no breakout, weak momentum                      
[02/04/26 15:10:55] INFO     WAIT APTV conf=11 score=0.109 close=$78.20         
                             volRatio=1.55 ret5=0.24% brkDist=12.07% atr=4.13%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AQST conf=33 score=0.329 close=$4.10          
                             volRatio=0.78 ret5=18.16% brkDist=36.63% atr=7.84% 
                             :: no breakout, low volume                         
[02/04/26 15:10:56] INFO     WAIT AR conf=6 score=0.059 close=$33.97            
                             volRatio=0.88 ret5=-1.19% brkDist=6.93% atr=4.26%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:10:57] INFO     WAIT ARDX conf=3 score=0.035 close=$7.74           
                             volRatio=0.52 ret5=-1.90% brkDist=7.86% atr=5.59%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AREC conf=9 score=0.085 close=$3.43           
                             volRatio=1.28 ret5=-12.50% brkDist=28.54%          
                             atr=15.49% :: no breakout, weak momentum, low      
                             volume                                             
[02/04/26 15:10:58] INFO     WAIT ARHS conf=16 score=0.160 close=$10.91         
                             volRatio=0.82 ret5=4.50% brkDist=5.50% atr=4.55% ::
                             no breakout, weak momentum, low volume             
                    INFO     WAIT ARLO conf=19 score=0.186 close=$12.72         
                             volRatio=2.79 ret5=-3.64% brkDist=10.80% atr=4.56% 
                             :: no breakout, weak momentum                      
[02/04/26 15:10:59] INFO     WAIT ARQQ conf=8 score=0.081 close=$19.79          
                             volRatio=1.21 ret5=-15.10% brkDist=32.23% atr=9.10%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ARQT conf=5 score=0.045 close=$26.19          
                             volRatio=0.68 ret5=-0.53% brkDist=14.83% atr=3.85% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:11:00] INFO     WAIT ARRY conf=5 score=0.047 close=$11.33          
                             volRatio=0.71 ret5=-0.79% brkDist=5.58% atr=7.40%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:11:01] INFO     WAIT ARVN conf=6 score=0.061 close=$13.65          
                             volRatio=0.83 ret5=0.22% brkDist=2.29% atr=4.82% ::
                             no breakout, weak momentum, low volume             
                    INFO     WAIT ARWR conf=22 score=0.218 close=$72.14         
                             volRatio=0.82 ret5=7.82% brkDist=6.02% atr=4.94% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:11:02] INFO     WAIT ARX conf=11 score=0.113 close=$11.76          
                             volRatio=1.70 ret5=-15.21% brkDist=27.36% atr=6.82%
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT AS conf=13 score=0.126 close=$35.95           
                             volRatio=1.89 ret5=-5.59% brkDist=10.12% atr=3.99% 
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ASAN conf=12 score=0.119 close=$9.25          
                             volRatio=1.79 ret5=-17.04% brkDist=32.09% atr=6.26%
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:11:03] INFO     WAIT ASGN conf=12 score=0.121 close=$50.77         
                             volRatio=1.72 ret5=0.28% brkDist=4.91% atr=3.84% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:11:04] INFO     WAIT ASIX conf=17 score=0.172 close=$17.25         
                             volRatio=1.03 ret5=4.48% brkDist=8.39% atr=4.24% ::
                             no breakout, weak momentum, low volume             
                    INFO     WAIT ASO conf=23 score=0.225 close=$59.06          
                             volRatio=1.64 ret5=9.03% brkDist=0.72% atr=3.94% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:11:05] INFO     WAIT ASPI conf=5 score=0.047 close=$6.31           
                             volRatio=0.70 ret5=-19.00% brkDist=26.63%          
                             atr=12.76% :: no breakout, weak momentum, low      
                             volume                                             
[02/04/26 15:11:06] INFO     WAIT ASTE conf=65 score=0.655 close=$52.96         
                             volRatio=1.27 ret5=9.40% brkDist=-3.86% atr=3.07%  
                             :: weak momentum, low volume                       
[02/04/26 15:11:07] INFO     WAIT ASTH conf=6 score=0.063 close=$21.28          
                             volRatio=0.95 ret5=-0.93% brkDist=27.45% atr=8.06% 
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ASTL conf=7 score=0.065 close=$4.50           
                             volRatio=0.98 ret5=-1.32% brkDist=6.64% atr=6.82%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:11:08] INFO     WAIT ASYS conf=6 score=0.065 close=$17.60          
                             volRatio=0.97 ret5=0.00% brkDist=5.33% atr=7.14% ::
                             no breakout, weak momentum, low volume             
[02/04/26 15:11:09] INFO     WAIT ATAI conf=6 score=0.064 close=$3.87           
                             volRatio=0.96 ret5=-0.77% brkDist=7.19% atr=5.38%  
                             :: no breakout, weak momentum, low volume          
                    INFO     WAIT ATEC conf=5 score=0.052 close=$14.67          
                             volRatio=0.78 ret5=-3.87% brkDist=37.01% atr=5.61% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:11:10] INFO     WAIT ATEX conf=13 score=0.134 close=$26.55         
                             volRatio=1.18 ret5=2.39% brkDist=12.29% atr=6.75%  
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:11:11] INFO     WAIT ATRC conf=10 score=0.095 close=$38.07         
                             volRatio=1.43 ret5=-0.89% brkDist=11.83% atr=4.74% 
                             :: no breakout, weak momentum, low volume          
[02/04/26 15:11:12] INFO     Done. Signals generated: 108                       
[02/04/26 22:02:49] INFO     signals-bot starting                                                                                                  
                    INFO     run_id=daily_close_scan-20260204T200249Z                                                                              
                    INFO     config=/Users/talshitrit/Workspace/Personal/trading/trading-signals/config.yaml                                       
                    INFO     Universe size: 114 tickers                                                                                            
[02/04/26 22:02:50] INFO     WAIT AA conf=3 score=0.033 close=$58.48 volRatio=0.50 ret5=-2.56% brkDist=12.66% atr=6.02% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:02:51] INFO     WAIT AAL conf=5 score=0.051 close=$14.27 volRatio=0.76 ret5=6.18% brkDist=13.52% atr=4.04% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT AAMI conf=3 score=0.028 close=$51.81 volRatio=0.42 ret5=-6.29% brkDist=8.24% atr=3.56% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:02:52] INFO     WAIT AAOI conf=6 score=0.058 close=$39.81 volRatio=0.87 ret5=-11.98% brkDist=18.94% atr=13.37% :: no breakout, weak   
                             momentum, low volume                                                                                                  
                    INFO     WAIT AAP conf=65 score=0.655 close=$54.18 volRatio=0.58 ret5=9.26% brkDist=-5.70% atr=4.81% :: weak momentum, low     
                             volume                                                                                                                
[02/04/26 22:02:53] INFO     WAIT ABAT conf=4 score=0.036 close=$4.06 volRatio=0.54 ret5=-11.35% brkDist=23.83% atr=12.44% :: no breakout, weak    
                             momentum, low volume                                                                                                  
[02/04/26 22:02:54] INFO     WAIT ABCL conf=7 score=0.072 close=$3.23 volRatio=1.08 ret5=-17.18% brkDist=33.40% atr=8.94% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    INFO     WAIT ABEO conf=4 score=0.037 close=$5.07 volRatio=0.56 ret5=4.97% brkDist=10.82% atr=5.50% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:02:55] INFO     WAIT ABSI conf=5 score=0.052 close=$2.92 volRatio=0.78 ret5=-0.85% brkDist=29.84% atr=6.59% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:02:56] INFO     WAIT ABUS conf=2 score=0.016 close=$3.89 volRatio=0.24 ret5=-6.00% brkDist=22.09% atr=8.52% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    INFO     WAIT ACAD conf=3 score=0.030 close=$24.50 volRatio=0.45 ret5=-4.37% brkDist=11.90% atr=4.20% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:02:57] INFO     WAIT ACHC conf=2 score=0.021 close=$13.49 volRatio=0.31 ret5=0.37% brkDist=14.57% atr=7.53% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    INFO     WAIT ACHR conf=4 score=0.036 close=$6.91 volRatio=0.54 ret5=-10.67% brkDist=25.67% atr=7.24% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:02:58] INFO     WAIT ACIW conf=3 score=0.035 close=$41.35 volRatio=0.52 ret5=-4.95% brkDist=13.01% atr=3.96% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:02:59] INFO     WAIT ACLX conf=3 score=0.026 close=$69.46 volRatio=0.20 ret5=1.94% brkDist=9.20% atr=4.50% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT ACMR conf=10 score=0.096 close=$56.98 volRatio=0.69 ret5=2.13% brkDist=12.05% atr=7.18% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:03:00] INFO     WAIT ACRS conf=1 score=0.009 close=$3.52 volRatio=0.13 ret5=0.14% brkDist=28.12% atr=14.17% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    INFO     WAIT ACVA conf=7 score=0.066 close=$7.42 volRatio=0.99 ret5=-7.71% brkDist=18.19% atr=4.76% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:03:01] INFO     WAIT AD conf=0 score=0.005 close=$49.67 volRatio=0.07 ret5=6.61% brkDist=18.33% atr=5.18% :: no breakout, weak        
                             momentum, low volume                                                                                                  
                    INFO     WAIT ADEA conf=4 score=0.040 close=$17.50 volRatio=0.61 ret5=-4.71% brkDist=13.90% atr=4.38% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:03:02] INFO     WAIT ADMA conf=2 score=0.017 close=$16.60 volRatio=0.26 ret5=1.65% brkDist=12.40% atr=4.48% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:03:03] INFO     WAIT ADNT conf=54 score=0.545 close=$23.84 volRatio=0.62 ret5=10.42% brkDist=-0.34% atr=4.99% :: weak momentum, low   
                             volume                                                                                                                
                    INFO     WAIT ADPT conf=3 score=0.032 close=$17.18 volRatio=0.48 ret5=-7.14% brkDist=13.23% atr=5.95% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:03:04] INFO     WAIT ADTN conf=3 score=0.029 close=$9.41 volRatio=0.44 ret5=-1.98% brkDist=9.08% atr=4.74% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT ADUR conf=5 score=0.049 close=$11.56 volRatio=0.73 ret5=-20.71% brkDist=25.17% atr=10.98% :: no breakout, weak   
                             momentum, low volume                                                                                                  
[02/04/26 22:03:05] INFO     WAIT AEHR conf=3 score=0.031 close=$24.31 volRatio=0.46 ret5=-13.12% brkDist=23.65% atr=11.51% :: no breakout, weak   
                             momentum, low volume                                                                                                  
                    INFO     WAIT AEO conf=2 score=0.019 close=$24.06 volRatio=0.29 ret5=4.02% brkDist=15.46% atr=3.73% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:03:06] INFO     WAIT AES conf=14 score=0.139 close=$15.82 volRatio=0.62 ret5=4.18% brkDist=2.25% atr=3.91% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:03:07] INFO     WAIT AESI conf=6 score=0.058 close=$11.80 volRatio=0.51 ret5=1.03% brkDist=4.99% atr=5.07% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT AEVA conf=3 score=0.028 close=$12.83 volRatio=0.42 ret5=-10.90% brkDist=43.28% atr=14.01% :: no breakout, weak   
                             momentum, low volume                                                                                                  
[02/04/26 22:03:08] INFO     WAIT AFRM conf=4 score=0.042 close=$60.88 volRatio=0.63 ret5=-6.85% brkDist=28.07% atr=5.82% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    INFO     WAIT AG conf=5 score=0.050 close=$21.98 volRatio=0.75 ret5=-16.20% brkDist=21.21% atr=9.38% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:03:09] INFO     WAIT AGI conf=10 score=0.099 close=$40.82 volRatio=1.48 ret5=-8.13% brkDist=9.65% atr=6.54% :: no breakout, weak      
                             momentum, low volume                                                                                                  
                    INFO     WAIT AGIO conf=2 score=0.018 close=$27.91 volRatio=0.27 ret5=-1.41% brkDist=6.75% atr=4.22% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:03:10] INFO     WAIT AGRO conf=2 score=0.017 close=$8.84 volRatio=0.25 ret5=-1.51% brkDist=4.33% atr=3.22% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:03:11] INFO     WAIT AHCO conf=2 score=0.019 close=$10.11 volRatio=0.29 ret5=5.09% brkDist=7.42% atr=3.87% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT AI conf=4 score=0.043 close=$10.87 volRatio=0.65 ret5=-17.25% brkDist=24.96% atr=6.77% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:03:12] INFO     WAIT AIP conf=4 score=0.037 close=$14.12 volRatio=0.55 ret5=-12.41% brkDist=22.63% atr=7.35% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    INFO     WAIT AIRO conf=2 score=0.025 close=$9.56 volRatio=0.37 ret5=-15.73% brkDist=30.69% atr=9.38% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:03:13] INFO     WAIT ALGM conf=22 score=0.220 close=$38.19 volRatio=0.43 ret5=10.52% brkDist=4.27% atr=5.55% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:03:14] INFO     WAIT ALH conf=51 score=0.508 close=$22.98 volRatio=0.16 ret5=6.69% brkDist=-0.20% atr=3.38% :: weak momentum, low     
                             volume                                                                                                                
                    INFO     WAIT ALHC conf=2 score=0.024 close=$21.42 volRatio=0.36 ret5=-2.99% brkDist=10.26% atr=5.55% :: no breakout, weak     
                             momentum, low volume                                                                                                  
[02/04/26 22:03:15] INFO     WAIT ALK conf=14 score=0.139 close=$55.00 volRatio=0.33 ret5=5.02% brkDist=2.36% atr=4.65% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:03:16] INFO     WAIT ALKS conf=4 score=0.043 close=$34.48 volRatio=0.21 ret5=1.70% brkDist=2.32% atr=3.54% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT ALKT conf=6 score=0.062 close=$17.63 volRatio=0.93 ret5=-21.33% brkDist=27.94% atr=7.57% :: no breakout, weak    
                             momentum, low volume                                                                                                  
[02/04/26 22:03:17] INFO     WAIT ALLY conf=5 score=0.053 close=$43.26 volRatio=0.34 ret5=2.27% brkDist=8.48% atr=3.05% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT ALM conf=25 score=0.255 close=$13.20 volRatio=0.68 ret5=8.96% brkDist=2.98% atr=8.33% :: no breakout, weak       
                             momentum, low volume                                                                                                  
                    INFO     WAIT ALMS conf=1 score=0.005 close=$26.27 volRatio=0.08 ret5=-5.18% brkDist=7.12% atr=7.57% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:03:18] INFO     WAIT ALMU conf=5 score=0.055 close=$14.74 volRatio=0.82 ret5=-14.05% brkDist=39.09% atr=11.57% :: no breakout, weak   
                             momentum, low volume                                                                                                  
                    INFO     WAIT ALNT conf=1 score=0.013 close=$61.00 volRatio=0.19 ret5=1.85% brkDist=6.74% atr=4.54% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:03:19] INFO     WAIT ALT conf=8 score=0.083 close=$5.25 volRatio=0.39 ret5=2.44% brkDist=18.55% atr=10.88% :: no breakout, weak       
                             momentum, low volume                                                                                                  
[02/04/26 22:03:20] INFO     WAIT AMAL conf=51 score=0.514 close=$40.80 volRatio=0.33 ret5=8.37% brkDist=0.21% atr=3.41% :: no breakout, weak      
                             momentum, low volume                                                                                                  
[02/04/26 22:03:21] INFO     WAIT AMBA conf=2 score=0.017 close=$61.20 volRatio=0.26 ret5=-8.24% brkDist=24.78% atr=5.31% :: no breakout, weak     
                             momentum, low volume                                                                                                  
                    INFO     WAIT AMBQ conf=4 score=0.038 close=$29.51 volRatio=0.57 ret5=-9.67% brkDist=21.12% atr=7.79% :: no breakout, weak     
                             momentum, low volume                                                                                                  
